seed,method,episode,day,date,regime,wealth,reference,cash,objective,q_squared,dynamic_local_regret,cumulative_q_squared,average_q_squared,average_dynamic_local_regret,diagnostic_gradient_gap,gradient_squared,theta_norm,update_norm,training_trajectories,training_steps,evaluation_trajectories,theta_0,gradient_0,q_0,theta_1,gradient_1,q_1,theta_2,gradient_2,q_2,theta_3,gradient_3,q_3,theta_4,gradient_4,q_4,theta_5,gradient_5,q_5,theta_6,gradient_6,q_6,theta_7,gradient_7,q_7,theta_8,gradient_8,q_8,theta_9,gradient_9,q_9
3141,expected,43,210,20240108,oscillation_reversal,1.2158608061220046,1.2090381445685938,0.032279394554375326,1.2078303355111237,8.944025079375559e-05,0.0030857088207784924,0.004271841588724993,9.934515322616264e-05,7.176067025066262e-05,0.011019616267885305,0.0002100451645657594,0.008912885260190108,0.0007246467493989041,312,1560,6144,0.0027793380605260053,0.009190913658021547,0.007093254727675311,0.000621719647590205,0.0037210814520866036,-0.00012663516469959895,0.00673513595489906,-0.006266791358546143,-0.004550078157729981,-9.001137513728948e-05,0.006550191449239992,0.0036665243319586186,0.0012464322814399313,0.0010254589403952043,0.001968762577623552,0.004076526957252482,0.002665484467098498,0.0007023125810313828,-0.0018082312213087868,-0.0017118444453583436,0.0003362929413376278,0.002109648952005474,0.0042655495862093,0.00043032553529612043,-0.00011398384304172,-0.0004838845378534356,-0.00022463182679502783,0.0002305065627868556,0.000179719681660314,0.000495316327185283
3141,expected,44,215,20240115,oscillation_reversal,1.235740248766069,1.226206833859589,0.03228349980840232,1.2107902382274176,0.0001307482205893945,0.0031502173113732023,0.004402589809314388,0.00010005885930259973,7.15958479857546e-05,0.007924468663566697,0.0002631068729627223,0.008994676739933913,0.0008110284720074912,312,1560,6144,0.0032388837434270826,0.005635436535286095,0.005141546542488792,0.0008077737201945351,-0.002228718588749329,0.0004628606771564666,0.006421796386971753,-0.005296875020161642,-0.0042109385930085876,0.00023749819732471011,0.008412101527113013,0.007962734557676323,0.0012977052284596914,0.00765263676219115,0.0037340241365040397,0.004209801180607407,0.002430697305667258,0.00032835627712380494,-0.001893823443576704,-0.007913196025561245,-0.002699975469311355,0.002322926431315939,0.0003338015093020604,0.0012283454352139157,-0.00013817806993439178,-1.8245374951751036e-05,5.355189831611007e-06,0.00023949254686987128,0.0005996981773220904,0.00033444199255328044
3141,expected,45,220,20240122,oscillation_reversal,1.236486768410252,1.2336455427174626,0.03227877508701169,1.2302137582835941,0.00010893356027517563,0.0032175018886330294,0.004511523369589564,0.00010025607487976809,7.150004196962288e-05,0.007431673123366294,0.00012184700148655547,0.009143991217818495,0.0005519216463560643,312,1560,6144,0.0035206555701913873,0.0020775599446478514,0.007293148990775234,0.0006963377907570687,0.0023184421482962078,0.0018722402575132246,0.006156952635963671,-0.005401032143577946,-0.002449227741035901,0.0006581032736803608,0.008208189446048864,0.00590210487258311,0.0016803370665692489,-0.0009334935016844988,-0.0015366887473671235,0.004331336045890769,-0.002077782135880859,-0.0026465707921136464,-0.0022894832448547664,0.00141044009354875,-0.0009803006255128689,0.002339616506781042,-0.002899135088537431,-0.0007889622415965976,-0.00013909033868197932,0.000137912280484336,-0.00041968487346139547,0.0002694774557359758,-9.008846598699748e-05,0.000528545783480838
3141,expected,46,225,20240129,oscillation_reversal,1.2277021098175518,1.233696797804661,0.03228249755045659,1.2309980656383401,0.00013618048473046192,0.003285486212997098,0.004647703854320026,0.0001010370403113049,7.142361332602388e-05,0.00903803941513993,6.686521397228925e-05,0.00894217534685964,0.0004088557629907188,312,1560,6144,0.00362453356742378,0.0022556020672869544,0.0029918951990677914,0.0008122598981718791,-7.821739675484996e-05,-0.0008448268203984613,0.005886901028784774,-0.004319951142298563,-0.0053698340317358435,0.001068512745982804,0.004248821390435416,0.007250465370237363,0.001633662391485024,0.0005659286927620053,-0.00425739586321586,0.004227446939096727,-0.004417917775204293,8.587230641513705e-06,-0.0022189612401773287,0.0008563449145794261,0.0037321635478011848,0.0021946597523541706,0.0019104106929964124,-0.003560959247906779,-0.00013219472465776254,-0.0003925571664397166,-0.0006065342670800203,0.0002649730324366259,0.0008255451133615539,-8.998484207994417e-05
3141,expected,47,230,20240205,oscillation_reversal,1.2482400456204192,1.2393487090721311,0.032282164892143146,1.2232231671053615,7.932538327680435e-05,0.00336783263058515,0.00472702923759683,0.00010057509016163469,7.165601341670532e-05,0.0051827981401734325,0.0003296328174057418,0.00879391020614975,0.0009077896471729309,312,1560,6144,0.0037373136707881277,0.016450690246473172,0.003872659736406372,0.0008083490283341366,0.0023111787590435083,0.0011845435480629832,0.005670903471669846,-0.0023598809217980628,-0.0023146825865213473,0.0012809538155045747,0.006083956890857091,0.006246214103119959,0.0016619588261231242,-2.4718018364936148e-05,-0.0036646185941758462,0.004006551050336512,0.0020064727542302738,-0.0002633555064384188,-0.0021761439944483576,-0.00016828572626504952,0.002182911447003279,0.002290180287003991,0.001508529141857359,-0.00023518524868479558,-0.00015182258297974838,-0.0020988869510770803,-0.00045670447588867975,0.0003062502881047036,0.000588761891096028,0.00015498805986070277
3141,expected,48,235,20240220,oscillation_reversal,1.2444558699458064,1.2458214264518948,0.03228615163762819,1.2431112825812167,4.273217769622523e-05,0.0034360139148183312,0.004769761415293055,9.937002948527198e-05,7.15836232253819e-05,0.007890441516579564,0.00020395133741852851,0.0092284753178139,0.0007140576612195415,312,1560,6144,0.004559848183111786,0.008868389191920024,0.0033894975548434333,0.000923907966286312,-0.001030906465512627,0.0008545826467846627,0.005552909425579943,0.002002094398775515,-0.0014415314648209832,0.0015851516600474294,0.009004218206468599,0.004140471429666726,0.0016607229252048774,0.0024729440938602207,0.0016143890871725148,0.0041068746880480265,0.0010865639846173764,-6.620513003130143e-05,-0.00218455828076161,-0.005504448831706845,-0.0027605709719844863,0.002365606744096859,-0.0010195940786122007,0.0009053299807434446,-0.0002567669305336024,0.00017763815930467084,0.0004101422911444039,0.000335688382659505,0.0006998262652495895,0.00026912727358840613
3141,expected,49,240,20240227,oscillation_reversal,1.252033346752064,1.2471702670210298,0.03228535291963194,1.2397889221201561,0.00013896656833869335,0.0035076762321008814,0.004908727983631749,0.00010017812211493365,7.15852292265486e-05,0.007248060546460639,0.0002620403154933769,0.00969533029843954,0.0008093829679042195,312,1560,6144,0.005003267642707788,0.00381504024885282,0.005967639255090428,0.0008723626430106806,-0.001755326155463024,-0.0002878275736304119,0.005653014145518718,0.0018302531183661502,-0.004843948496890491,0.0020353625703708592,0.006284002161153377,0.006805298253981344,0.0017843701298978884,0.009588487607041216,0.0020512221804843507,0.0041612028872788955,0.007555218318122584,-0.0017942744252307484,-0.0024597807223469526,-0.0066329246871227165,-0.0041682120204040475,0.002314627040166249,0.002753913608488446,0.0027921369605050754,-0.0002478850225683688,0.00047616610960367556,0.0008933583068881077,0.0003706796959219845,0.0008597797307538077,0.00031629340333389974
3141,expected,50,245,20240305,oscillation_reversal,1.262057469884175,1.2550955106194968,0.03228432434428098,1.2480961517859912,0.00019456801551249808,0.0035829736684639987,0.005103295999144247,0.00010206591998288495,7.165947336927997e-05,0.009757839001561233,0.00029999981766864065,0.010289203363984707,0.0008660251406117499,312,1560,6144,0.005194019655150429,0.01337741706473344,0.001864298612886811,0.0007845963352375294,0.00391651247566278,0.0008311338715144578,0.005744526801437026,-0.005339737884522464,-0.006766565509218683,0.002349562678428528,0.007031227867300008,0.006317492198634339,0.0022637945102499495,0.0010881429846061623,0.005876678985240252,0.004538963803185025,0.0028029283301736507,0.004257956708185479,-0.0027914269567030883,-0.002623506391066992,-0.00700182505737044,0.002452322720590671,1.8840585070952924e-05,0.0016411599325699428,-0.00022407671708818503,0.003354156308680229,0.0005644473785267593,0.0004136686824596749,0.0007619230287792283,-3.7337460930403354e-05
3141,expected,51,250,20240312,oscillation_reversal,1.2894312098336622,1.273048028479902,0.03228826240505069,1.257632385313756,8.750602228402506e-05,0.0036639759831634607,0.005190802021428272,0.00010178043179271121,7.184266633653844e-05,0.0040072322897184666,0.00020763731423855514,0.010708395739589743,0.0007204812874713591,312,1560,6144,0.005862890508387101,-0.0014561855879060648,0.0027911667926117448,0.0009804219590206684,-0.0019422014891920063,-0.00026356461267642304,0.005477539907210903,-0.008383343706306041,-0.004201353678589866,0.0027011240717935286,0.002555124076135449,0.005436247444032902,0.0023182016594802575,0.0034082992217229118,0.00507795035092711,0.004679110219693707,0.010026271387354829,0.0008263023819727808,-0.002922602276256438,-0.003025656626109151,-0.0023241943329757597,0.002453264749844219,0.0018856404836466382,-0.00015042447474783623,-5.636890165417358e-05,-0.0002473228658997635,0.0007120037272611638,0.0004517648338986363,-0.00014680679355081125,0.00020487408042055028
3141,expected,52,255,20240319,oscillation_reversal,1.2726454680945738,1.2802159057578797,0.03228554028828673,1.2845844127308301,0.00010970385623414906,0.0037586867108356163,0.005300505877662421,0.00010193280533966194,7.228243674683878e-05,0.00893915991013686,0.00010448464092535895,0.010819703503667408,0.0005110886442813981,312,1560,6144,0.005790081228991798,0.0005789097847175923,0.0022574091976143226,0.0008833118845610681,0.004294774107731637,0.0011766001243533023,0.005058372721895601,-0.005687059359203358,-0.0052882424210426784,0.002828880275600301,0.002991416332560569,0.006179859789596101,0.002488616620566403,0.003427655709508961,0.0016619789781762654,0.005180423789061448,0.0056125786349451555,-0.0011116423508538212,-0.0030738851075618957,-0.0006645654603239391,-0.0018828750041868531,0.0025475467740265507,0.0007869663071838947,0.0054267080766940735,-6.873504494916175e-05,-8.465898172532587e-06,0.00014650173698556247,0.00044442449422109576,0.0003198537677755058,0.00023158744172611457
3141,expected,53,260,20240326,oscillation_reversal,1.2367628618524344,1.2734681267832797,0.0322917822855436,1.2673072605470965,0.0001992184602627617,0.003880612197917453,0.005499724337925183,0.00010376838373443741,7.321909807391422e-05,0.01324397588285846,0.0004103123804929565,0.01096315934601695,0.0010128084474531158,312,1560,6144,0.0058190267182276776,0.014140576983243846,0.008497141353743225,0.00109805058994765,0.0005065884844560554,0.0003400483603871636,0.004774019753935433,-0.0034112795207134113,-0.007676073376797418,0.0029784510922283296,0.009558786183016244,0.007560852903139188,0.002659999406041851,-0.003529568406321264,0.001194183746415986,0.005461052720808706,-0.0058945894713144705,0.0009391228302800363,-0.003107113380578093,0.006072827494587867,-0.0013104970379963603,0.0025868950893857454,-0.0046701744525898085,0.002517320549827078,-6.915833985778839e-05,0.0006822276188328402,0.0003918522412513627,0.00046041718260987104,0.0008563725996846498,0.0005449194016274425
3141,expected,54,265,20240402,oscillation_reversal,1.2371987336520343,1.264529612338563,0.032293230530931916,1.2318719350797622,0.00015956312488005388,0.004007903460877978,0.005659287462805237,0.00010480161968157846,7.42204344607033e-05,0.008759681675739105,0.00010127863586276986,0.011113098274715481,0.0005031864362807536,312,1560,6144,0.00652605556738987,-0.00013862520740133124,0.007275761556166278,0.0011233800141704528,0.0013037901252737894,-0.0014218517287256172,0.004603455777899763,-0.0012952027749382176,-0.006289910182519908,0.003456390401379142,0.00848823824207116,0.0065410027770244905,0.002483520985725788,-0.002616195804480412,0.004115850785710558,0.005166323247242983,0.003723454874717009,0.00043203274941699954,-0.0028034720058486996,0.002178499393317797,-0.0011066482116902157,0.002353386366756255,0.0006035027195372047,0.0019621809573647404,-3.5046958916146374e-05,-0.00011361314204832139,5.285589436826823e-05,0.0005032358125941035,-1.5223825363922007e-05,0.00022928318717804937
3141,expected,55,270,20240411,oscillation_reversal,1.222559889720702,1.2560412852581724,0.032295006191005324,1.2314761096343978,6.27152155506981e-05,0.004109093202773278,0.005722002678355935,0.00010403641233374427,7.471078550496868e-05,0.00827027270850756,0.00036121521438011334,0.011267325143558217,0.0009502831346237204,312,1560,6144,0.006519124307019803,0.007346847185114328,-0.00010089891334216089,0.0011885695204341422,-9.157719558075922e-05,0.0005702804258515479,0.004538695639152852,-0.009451669237427318,-0.004005291949109677,0.0038808023134827,0.009854565889041024,0.004413926815083954,0.002352711195501767,0.005330876333622702,0.003695690146423491,0.005352495990978833,0.00605373474538786,0.002370793071796839,-0.0026945470361828096,-0.004685078305807369,-0.002629451322563184,0.0023835615027331153,0.005735988890569301,0.0007791391938215698,-4.0727616018562446e-05,-0.0006693238521885448,-3.529798519891661e-05,0.0005024746213259074,0.0006470515014086441,0.00023151270562581571
3141,expected,56,275,20240418,oscillation_reversal,1.2230993430571238,1.2482531959127179,0.03229481708921432,1.2174115411079593,0.0001880749001212362,0.004191120464519245,0.005910077578477171,0.00010553709961566377,7.484143686641508e-05,0.009065481965497718,3.980447468687636e-05,0.01180373378253667,0.00031545393755220595,312,1560,6144,0.00688646666627552,-0.002762301673102124,-0.0019169939595079823,0.0011839906606551042,-0.0003915043065324574,-0.0007740465488482442,0.004066112177281486,-0.0006070701712722486,-0.00518659070335401,0.004373530607934751,0.002153452896306889,0.006678171112490475,0.0026192550121829023,0.001635886862782772,-0.005727808809277094,0.005655182728248226,0.0018923427404790073,-0.005325414219770619,-0.002928800951473178,-0.0014945796543411995,0.0070661926007001535,0.0026703609472615805,-0.004289387149980413,-0.001086573036744292,-7.41938086279897e-05,3.0909998571592654e-05,0.0001445484713785591,0.0005348271963963396,0.0003526218843049224,-4.183570397533077e-05
3141,expected,57,280,20240425,oscillation_reversal,1.2223477620769687,1.241601584342987,0.03229413703581205,1.2177493281569958,5.089053795866128e-05,0.004260011851372931,0.005960968116435833,0.0001045783880076462,7.47370500240865e-05,0.011760953419406533,2.8582006538817527e-05,0.011789130275512257,0.00026731071124637694,312,1560,6144,0.006748351582620413,-0.0009582051811562846,0.004025626293777916,0.0011644154453284814,-0.0002860944328330961,-0.000410662241658419,0.004035758668717873,0.0010919346862653379,-0.0021600295703448277,0.004481203252750096,0.0030571869170773927,0.004650843480206012,0.002701049355322041,0.003314147738883424,-0.0002232846974696643,0.005749799865272177,-0.0018823744359004369,-0.0011923056524510214,-0.003003529934190238,-0.000595161076487092,-6.377069051875447e-05,0.00245589158976256,0.0013687752127047733,-0.0025560863460234035,-7.264830869941006e-05,0.00024966885123177293,0.0004346104021767032,0.0005524582906115857,0.00047568956565481526,0.00014891429305117663
3141,expected,58,285,20240507,oscillation_reversal,1.2174854057101776,1.2357908764933054,0.03229325293894794,1.217118435319834,3.0402391510320052e-05,0.004303012298074038,0.005991370507946153,0.00010329949151631299,7.418986720817306e-05,0.006790956862634459,0.00022014195048122894,0.011854872027573148,0.0007418590676153201,312,1560,6144,0.006700441323562599,-0.00195115437429257,0.001743949481504744,0.0011501107236868266,-0.00079438163827811,0.0009412888472120837,0.00409035540303114,0.006130817598574094,0.0010803467748552419,0.004634062598603965,0.007890474782250235,0.004514550004718464,0.0028667567422662123,0.0069260638431651545,0.0011446973256088767,0.005655681143477155,0.007780847802918864,-0.0016137965138803,-0.003033287988014593,0.0010153149956126978,-0.0009214952315311255,0.0025243303503977984,0.0024984613541465823,0.00020501483636773885,-6.0164866137821406e-05,-0.00017718607485881784,-6.9567150881676e-05,0.0005762427688943265,0.00020215516310723137,0.0003405889524548712
3141,expected,59,290,20240514,negative_shock,1.1927280538158316,1.2269952010936773,0.03229221332446593,1.191298712925044,4.351145413185072e-05,0.00432515517484394,0.006034881962078004,0.00010228613495047464,7.33077148278634e-05,0.017060264303505997,0.000774721182842334,0.012352141902030832,0.00139169068298449,312,1560,6144,0.006602883604847971,-0.01579112819562697,0.0017298469123442663,0.0011103916417729211,0.0027456091208835115,-0.0005807160769025384,0.004396896282959845,0.002390459505073009,0.00448913922261443,0.005028586337716477,-0.004883553369730905,0.0017778898743580664,0.00321305993442447,0.012976774122774318,0.001061120105207156,0.006044723533623098,0.012390347144471863,-0.0003361851146924111,-0.0029825222382339578,-0.010565160123458048,-0.00016054290657341666,0.0026492534181051276,0.007150582904582078,0.003896335680792307,-6.90241698807623e-05,-0.0018809408293636706,0.0004911728973859055,0.0005863505270496881,-0.0002257029891742283,0.0004256011959124042
3141,expected,60,295,20240521,negative_shock,1.1824403976634361,1.218161478798453,0.03229586532083755,1.1685705908629416,0.00016473032828982485,0.0043530405120285,0.006199612290367829,0.00010332687150613048,7.2550675200475e-05,0.01842083982728256,0.0009301931627512145,0.012636852750907425,0.0015249534113795206,312,1560,6144,0.005813327195066622,0.004441434454721707,0.00576735604258926,0.0012476720978170967,0.008821031456010642,0.0023755851738097153,0.0045164192582134955,-0.013396654047721428,-0.00917073924169648,0.004784408669229931,0.00547891166493685,0.0029690802625445024,0.0038618986405631857,0.009661395759204544,0.0013989707180591705,0.006664240890846692,0.019204111974011593,0.002825989240051608,-0.00351078024440686,-0.012166128329563772,-0.004563057729264925,0.0030067825633342316,0.0032603533239944286,-0.0011173278568902493,-0.00016307121134894582,0.00146463691028182,0.0009431311196445708,0.0005750653775909766,0.00048701719392397336,6.232063127571859e-05
3141,expected,61,300,20240528,negative_shock,1.189019394610489,1.2110645790792238,0.03230907200204466,1.1572858147882963,7.991945366903354e-05,0.004379212089705379,0.006279531744036862,0.0001029431433448666,7.179036212631769e-05,0.01134868188491808,0.0014976883989685115,0.013566643574472915,0.0019349989657416566,312,1560,6144,0.006035398917802707,0.019272244806710057,0.00367446028903793,0.0016887236706176287,0.003236962707094979,-0.0019270407050207957,0.003846586555827424,0.008683411138903738,-0.0009306343037709421,0.005058354252476774,-0.014606723894648671,0.003174295602539675,0.004344968428523413,-0.018317290994635294,-0.002313849315599848,0.007624446489547272,-0.003662544712700453,-0.0018792302629282165,-0.004119086660885049,0.01943135580252391,0.006213377847204445,0.003169800229533953,-0.009446802440432505,0.00200195855318548,-8.98393658348548e-05,0.002983322588193401,-0.00030375192145511707,0.0005994162372871753,0.0015413559216300393,0.0004129213095174387
3141,expected,62,305,20240604,negative_shock,1.1929681107091932,1.2077135194445763,0.0323146236122413,1.1649969612418989,9.056697670557312e-05,0.004403437210586597,0.006370098720742436,0.00010274352775391025,7.102318081591286e-05,0.011849038896185573,0.0005574121165499008,0.013200140037264342,0.0011804788398674295,312,1560,6144,0.00699901115813821,-0.006808146141905642,-0.001077506469929941,0.0018505718059723777,0.005217899159816503,-0.0013919624817941437,0.004280757112772611,-0.011030189767875015,-0.00394289093260081,0.00432801805774434,0.006949367256280338,0.004982769226525921,0.0034291038787916486,0.001535916657161472,-0.003320659705617216,0.007441319253912249,-0.003636846455810049,0.0032081247460436293,-0.0031475188707588537,-0.017247029123524514,0.0038561873982069766,0.0026974601075123276,0.0007848196062771265,-0.0032982567812296984,5.932676357481527e-05,-0.00041588741048515903,-9.701249232759397e-05,0.0006764840333686773,0.0002034442900707661,-0.00013070254602494478
3141,expected,63,310,20240612,negative_shock,1.1695279573691761,1.2013722359045058,0.03232294890663404,1.1673202641915599,0.00012415912672451146,0.004425771826145787,0.006494257847466947,0.00010308345789630075,7.025034644675853e-05,0.016445474337137903,0.0003718490964724581,0.01317557098519225,0.0009641694566730195,312,1560,6144,0.006658603851042928,0.009836724904289447,0.008317042536976973,0.002111466763963203,-0.001444211468819114,0.0013554206474093375,0.0037292476243788605,-0.005637073282419205,0.00258252975686127,0.004675486420558357,-0.002359401580479651,-0.004223163172252589,0.003505899711649722,0.005219231397704305,0.0004587687360535671,0.0072594769311217465,-0.0031357375536744084,0.0021771031759540947,-0.004009870326935079,-0.013362501370820882,-0.0020947897139224174,0.002736701087826184,0.004436795328197828,-0.004379028881269674,3.8532393050557314e-05,-0.00024933246352153594,-0.00035249400211997197,0.0006866562478722156,0.0005308795707190415,7.523964812401578e-05
3141,expected,64,315,20240619,negative_shock,1.0904727005660002,1.1845122039728533,0.03232112751199493,1.1451562508443607,7.118092227027368e-05,0.004438084860921449,0.006565438769737221,0.00010258498077714408,6.934507595189764e-05,0.017670416963184856,0.0007173176916613649,0.01355456485854291,0.001339139361363638,312,1560,6144,0.007150440096257401,-0.01849771660157505,-0.007570550931425002,0.002039256190522247,0.0033973819321984015,5.580621313465775e-05,0.0034473939602579,-0.008671723923322494,-0.000258737131428469,0.004557516341534374,0.011523473346736632,0.0009605389252633281,0.003766861281534937,-0.0046679224438472494,0.0010415806574257547,0.007102690053438026,-0.005454644789936115,0.0011946823044536002,-0.004677995395476123,0.004767327307496518,-0.0030492921897480943,0.0029585408542360755,-0.008754602378853978,-0.0005309971426469429,2.6065769874480517e-05,0.0021438729474949456,0.0008810554603186221,0.0007132002264081677,-0.00033379785932453784,8.019338383053734e-05
3141,expected,65,320,20240626,negative_shock,1.0364596926984502,1.1534243111485205,0.03232687096487108,1.0685962971514105,0.00018059981693872387,0.004459151709059762,0.006746038586675945,0.00010378520902578377,6.86023339855348e-05,0.026182135423109473,0.00042858797622379437,0.012836547354290248,0.0010351183220093662,312,1560,6144,0.006225554266178648,0.009567722351233222,-0.004221863111430572,0.002209125287132167,0.006873627708574018,0.00040404785555889396,0.0030138077640917754,0.00526873846597026,-0.006956151815674695,0.005133690008871206,-0.00710314630676672,0.008165973193972765,0.0035334651593425747,0.008992441064274359,-0.005566344338841381,0.00682995781394122,-0.008717889558514984,-0.0012969312574969902,-0.004439629030101297,-0.004278401206829762,0.0038017614302011775,0.0025208107352933766,0.005795133288568147,-0.00033997505309604943,0.0001332594172492278,-0.0013990686831518203,0.0005531503291925517,0.0006965103334419408,0.0009350616724795313,-9.978441000040635e-06
3141,expected,66,325,20240703,negative_shock,1.0260200912279256,1.1247351004291644,0.03233755245979153,1.0157303828233255,0.00039401116025466505,0.004520560544341933,0.00714004974693061,0.00010818257192319106,6.849334158093839e-05,0.03229524934638859,0.0003247964999214939,0.013110859319983417,0.0009011055708426927,312,1560,6144,0.006703940383740309,-0.014730872756559047,0.0027626770315101155,0.002552806672560868,-8.033453620725485e-05,-0.0008431794041385311,0.0032772446873902883,-0.002152608943431548,-0.004320790769185403,0.004778532693532869,0.00791108970273248,0.005356045500459795,0.003983087212556293,-0.0032377668115438013,-0.00795880270174118,0.006394063336015471,0.0019647860369519845,0.00028661255381021156,-0.004653549090442785,-0.0001841722608620437,0.012409802091389102,0.002810567399721784,0.004548326356046714,-0.010979124281867833,6.330598309163679e-05,0.002172218383130462,-0.0005847882093830454,0.0007432634170659174,-0.0008883274745864561,1.8592938761138704e-05
3141,expected,67,330,20240710,negative_shock,1.0516750398713466,1.1077980150530864,0.032335282433484026,1.0055059903582313,7.276697731364165e-05,0.004578543871742229,0.007212816724244252,0.00010765398095886943,6.83364756976452e-05,0.020330933296794043,9.737131504208037e-05,0.012929189383576576,0.0004933845230701921,312,1560,6144,0.005967396745912356,-0.001449689871672536,-0.00407368917812706,0.0025487899457505053,-0.0005161772621734925,-0.00040165970004871557,0.0031696142402187107,-0.0015541209066184205,-0.003320086275486918,0.005174087178669493,0.004125094628582243,0.002429060155310931,0.0038211988719791027,-0.0062053846681524825,-0.0010070966460430306,0.00649230263786307,-0.0002089315512460858,0.00045433892172598925,-0.004662757703485888,-0.0041236360906534205,0.00335326931675416,0.0030379837175241193,-0.004286222206407859,-0.005103134591557135,0.0001719169022481599,-0.0012769616492220115,0.0007041012906233528,0.0006988470433365946,0.0001200838358977581,-0.0002908148143707513
3141,expected,68,335,20240717,negative_shock,1.0452392665470487,1.0942540613712455,0.03233649077557497,1.0295252134540798,0.00010282717757544955,0.004659666604805791,0.0073156439018197015,0.00010758299855617208,6.852450889420282e-05,0.023052094510141685,0.0002840467377849307,0.012890022394610194,0.0008426843088976598,312,1560,6144,0.0058949122523287295,0.00843487732324792,-0.00797967484859068,0.0025229810826418305,-0.002937054130881854,-0.00010522822323217121,0.0030919081948877895,-0.001310607044575326,-0.004156647948507196,0.005380341910098605,-0.0014327676514927878,-0.0015848051816681231,0.0035109296385714786,-0.009888144157118205,-0.0029041207783152365,0.0064818560603007655,0.002061425221194837,0.0026132206635516055,-0.004868939508018559,0.008580979125724381,0.0012357544625497124,0.0028236726072037263,-0.004982837741153002,-0.001600361216225303,0.00010806881978705933,-0.00012415168550740886,2.0858986685641566e-05,0.0007048512351314825,2.4984478865153683e-05,6.658279992671941e-06
3141,expected,69,340,20240724,negative_shock,1.0005041799372152,1.0779737187187037,0.03233247424058611,1.023738649793757,3.9181034616882037e-05,0.004730663660314427,0.007354824936436584,0.00010659166574545774,6.856034290310764e-05,0.009243976238608584,0.00018963984369482358,0.012735693623874784,0.0006885489156458381,312,1560,6144,0.006316656118491125,-0.009315990474779687,0.0002628997169610778,0.002376128376097738,-0.0007586401915718193,-0.0003356540018658802,0.003026377842659023,0.0020994965993564826,-0.0007850186255376444,0.005308703527523966,0.0055271653739975505,-0.0004061696771046931,0.003016522430715568,-0.006198756963036885,-0.0007477626670527281,0.006584927321360508,-0.0037100890836244357,-0.003998812088117382,-0.00443989055173234,0.0034753188493261943,-0.00027283375711241106,0.0025745307201460762,-0.0016384663523856576,-0.004640831232608465,0.00010186123551168889,9.347614145967913e-05,-1.114160276797344e-05,0.0007061004590747401,-0.0005989051757257306,0.0002377028638802462
3141,expected,70,345,20240731,negative_shock,1.0076304172852155,1.05993593012201,0.032330901181892774,0.9805151652392103,7.093722154356759e-05,0.004773888862651511,0.007425762157980151,0.00010608231654257358,6.819841232359302e-05,0.014098699222420345,0.0006219835590290118,0.012403936049472576,0.001246979910653147,312,1560,6144,0.0058508565947521405,-0.016716656001905486,0.006438391715824273,0.002338196366519147,-0.00016051807557509058,0.0019726978525018337,0.003131352672626847,0.01035285143398166,0.0005602003396050406,0.0055850617962238435,-0.0040975686070654944,0.0010631691578853047,0.0027065845825637235,-0.004853635134121765,0.0016824990577486276,0.006399422867179286,-0.013766219121907,7.891795987775146e-05,-0.00426612460926603,-0.0020845944365026595,1.8316159538078053e-05,0.002492607402526793,0.0005835357869007564,-0.004611484512469562,0.00010653504258467284,-0.0003662411882739367,-0.00012545066958474013,0.0006761552002884536,-0.0008079976929786742,-0.00017248152501952996
3141,expected,71,350,20240807,style_switch_lowvol_quality,0.9902401630042612,1.046160152717531,0.03233066719440778,1.0051491803369161,6.97804358524609e-05,0.0047815473741296,0.007495542593832612,0.00010557102244834666,6.734573766379719e-05,0.008492057698838108,0.00014982880929054684,0.011721803376267896,0.0006120228943645552,312,1560,6144,0.005015023794656866,0.006359197057984195,0.004651109036503745,0.0023301704627403923,-0.00026172096406196807,-0.0008648839942610245,0.00364899524432593,-0.001941400553253186,-0.0026581553744827943,0.005380183365870568,-2.399919011574588e-05,0.001926405210694003,0.0024639028258576353,0.007553053015360731,0.0019090215842212672,0.005711111911083936,0.0037722452688235984,0.0009055230946196542,-0.004370354331091162,-0.005825009164363739,-0.0014353717774625609,0.002521784191871831,0.00016155033091876746,0.005476912577156339,8.822298317097601e-05,0.000373272519732284,0.00018616303977794,0.0006357553156395198,0.000420363255534828,0.00025867653578073987
3141,expected,72,355,20240814,style_switch_lowvol_quality,1.0152399389645226,1.0370939672013288,0.032330237753669874,0.9876411313182224,5.309794276679101e-05,0.004786627368117685,0.0075486405365994035,0.00010484222967499171,6.648093566830118e-05,0.009035948836526761,0.000192882780004682,0.012116680588623445,0.0006944112254361279,312,1560,6144,0.005332983647556076,-0.006872523211262033,-0.0008833281136722167,0.002317084414537294,0.00034136775392755095,-0.0006100257896694394,0.0035519252166632707,-0.0006917658978706889,-0.0008509488420878862,0.005378983406364781,-0.002794909052199296,-0.0017790264989196378,0.002841555476625672,0.008485188532027512,0.003330040947288988,0.005899724174525116,0.002770597470814934,0.0015551631831998806,-0.004661604789309349,-0.004751548137522927,-0.0033119920820271626,0.0025298617084177693,0.005887481135208325,0.004854998584783417,0.00010688660915759022,0.0005493985856323555,6.732871006789659e-05,0.0006567734784162613,-0.00016881560514064924,6.286754930614428e-05
