seed,episode,date,recorded_objective,objective_before,objective_after,update_gain
147,19,20250522,-0.018540312821935,-0.01710440578299556,-0.01695307363272727,0.00015133215026829142
147,20,20250529,-0.0381697961522847,-0.0374171879623482,-0.03772692568596838,-0.00030973772362018204
147,21,20250606,-0.0142886821019569,-0.017662059341683828,-0.01722198133678482,0.0004400780048990083
147,22,20250613,-0.0170880580681083,-0.013847924364373595,-0.013140943204742538,0.0007069811596310573
147,23,20250620,-0.0310786380620507,-0.030122322369231784,-0.030387929307914372,-0.0002656069386825881
147,24,20250627,-0.0084948591536457,-0.007906610705855022,-0.007798190784406002,0.00010841992144901974
147,25,20250704,-0.0060556641474712,-0.006190070987373496,-0.0059828956878447675,0.00020717529952872862
147,26,20250711,4.972885678374006e-05,-0.005266129892949776,-0.005075086084527501,0.00019104380842227542
147,27,20250718,-0.0067345404314785,-0.0057146713056650065,-0.005559047303703289,0.0001556240019617173
147,28,20250725,0.0004657439605108,0.0036510678769692525,0.0033062579883847733,-0.0003448098885844792
147,29,20250801,-0.0186654565249252,-0.02807586714437039,-0.027392694115958127,0.0006831730284122643
147,30,20250808,-0.0106864527779167,-0.010743534999671383,-0.010693576140035908,4.99588596354749e-05
147,31,20250815,-0.0096865840161443,-0.009928407132501336,-0.0094964011021392,0.0004320060303621368
147,32,20250822,0.0002184680378792,0.0021763814439901327,0.0019858154612564585,-0.00019056598273367413
147,33,20250829,-0.0066208492199354,-0.004329777422939163,-0.004091583621959811,0.00023819380097935168
147,34,20250905,-0.0250215638412652,-0.028461467436146227,-0.02834392765983231,0.00011753977631391577
147,35,20250912,-0.0035889412093679,-0.0066912235536424735,-0.007038199937881587,-0.0003469763842391133
147,36,20250919,-0.0296827750679464,-0.0298047344987108,-0.03012754545059839,-0.00032281095188758935
147,37,20250926,-0.0221023894232073,-0.023654579861901774,-0.02431333173732446,-0.0006587518754226848
147,38,20251013,-0.0082642195479732,-0.006582169559564532,-0.006844487869076685,-0.000262318309512153
147,39,20251020,-0.0308118682897329,-0.028814772900861048,-0.02916108104637232,-0.0003463081455112732
147,40,20251027,-0.0156995852683387,-0.012919436262473803,-0.01253146538471584,0.00038797087775796317
147,41,20251103,-0.0188380844674053,-0.013815463077072043,-0.013717049392784859,9.841368428718453e-05
147,42,20251110,-0.0177820530316636,-0.013809484659339497,-0.013502215472435583,0.0003072691869039131
147,43,20251117,-0.0200311806786507,-0.023270287455486562,-0.023271287537545572,-1.0000820590098936e-06
147,44,20251124,-0.0710348891104283,-0.07599343145052513,-0.07598491357938655,8.517871138577493e-06
147,45,20251201,-0.0434848633490927,-0.044636773259319605,-0.044276008539464486,0.0003607647198551195
147,46,20251208,-0.0265438688955413,-0.027926936514790543,-0.028081033222055015,-0.00015409670726447208
147,47,20251215,-0.0299123873897666,-0.027989566238175414,-0.027979918551326553,9.647686848860554e-06
147,48,20251222,-0.0168089746219992,-0.019151376760371243,-0.01928000415692292,-0.00012862739655167613
147,49,20251229,-0.0105043829530724,-0.007108779212857651,-0.007504447303179803,-0.0003956680903221526
147,50,20260107,-0.0003875215987144,0.0027948817612504662,0.0025080257708765645,-0.00028685599037390173
147,51,20260114,-0.0055921233444789,-0.0031091898064702726,-0.002884986765699687,0.00022420304077058577
147,52,20260121,-0.0093943714515554,-0.011008768309158918,-0.01136232559212396,-0.0003535572829650429
147,53,20260128,-0.0191126056972017,-0.020779623860297594,-0.02083198076838703,-5.235690808943691e-05
147,54,20260204,-0.0253490529332494,-0.02905383940229311,-0.029279899062498713,-0.00022605966020560267
147,55,20260211,-0.0040880364482916,-0.010457999762584533,-0.010711752716116324,-0.00025375295353179117
147,56,20260226,-0.0098629850468778,-0.01215715571669073,-0.011645518080825607,0.0005116376358651233
147,57,20260305,-0.0797480323613376,-0.08013667213139582,-0.08012895886260143,7.713268794382055e-06
147,58,20260312,-0.0243792801849504,-0.02299107889424925,-0.022435385867697617,0.0005556930265516319
147,59,20260319,-0.0387600501752716,-0.040666916932675774,-0.04022671869450368,0.0004401982381720959
147,60,20260326,-0.0938255230081528,-0.09144753166819562,-0.09144606293858375,1.4687296118753856e-06
147,61,20260402,-0.0763527664466117,-0.06866132040322229,-0.06902522199822168,-0.0003639015949993968
147,62,20260410,-0.0510291060140519,-0.052582384934170986,-0.052909046803686466,-0.0003266618695154794
147,63,20260417,-0.0173741766127229,-0.018300347469441904,-0.018234979137048586,6.536833239331741e-05
147,64,20260424,-0.013768017132296,-0.018476708539363618,-0.018070063028369034,0.00040664551099458407
147,65,20260506,-0.0066227435332646,-0.010391044412021905,-0.010662884439679126,-0.0002718400276572209
147,66,20260513,-0.0084247145017452,-0.009528296661566975,-0.009948958305674192,-0.0004206616441072165
147,67,20260520,-0.0450357340465982,-0.04729912687525739,-0.04725774482370525,4.138205155214403e-05
592,1,20250102,-0.0069536043076582,-0.006171207120803764,-0.005833199955180468,0.00033800716562329587
592,2,20250109,-0.0217360408561609,-0.021930190799285963,-0.02220006341593593,-0.00026987261664996806
592,3,20250116,-0.013124542500502,-0.014013774053182854,-0.01379562996656444,0.0002181440866184138
592,4,20250123,-0.0163265998953983,-0.022663706640698528,-0.02255281508473107,0.00011089155596745795
592,5,20250207,-0.001974969751104,-0.0027476554633749997,-0.00226986100824296,0.00047779445513203983
592,6,20250214,-0.0034066339425434,-0.0028990701236719027,-0.002336891273815339,0.0005621788498565636
592,7,20250221,-0.0080874789272589,-0.007834487424786677,-0.007911817782516074,-7.73303577293969e-05
592,8,20250228,-0.0028591887114214,-0.004604701708678886,-0.00437653550975012,0.00022816619892876595
592,9,20250307,-0.009450838479116,-0.006358112165296638,-0.006507797448271194,-0.00014968528297455534
592,10,20250314,-0.0111657818423642,-0.015173967339961516,-0.01590255716787132,-0.0007285898279098032
592,11,20250321,-0.0094157305888807,-0.013455913829734576,-0.01400131267113795,-0.0005453988414033731
592,12,20250328,-0.0172338586632272,-0.01992697013593945,-0.019535750421848155,0.0003912197140912947
592,13,20250407,-0.0375784215435091,-0.03618626338301366,-0.03577830477976478,0.00040795860324888134
592,14,20250414,-0.0740727150619053,-0.07411155668740094,-0.07359058059747067,0.000520976089930264
592,15,20250421,-0.0472310766054278,-0.046559813389468505,-0.0467172607812471,-0.00015744739177859374
592,16,20250428,-0.0366984929388731,-0.036109221747732546,-0.03551403434811836,0.000595187399614186
592,17,20250508,-0.0175962970337606,-0.015041411730193218,-0.014989177589714724,5.223414047849338e-05
592,18,20250515,-0.0012567829509061,-0.0022460841801854948,-0.0018227938791445693,0.00042329030104092547
592,19,20250522,-0.0086561644671282,-0.007065246597029303,-0.007538281460394836,-0.00047303486336553336
592,20,20250529,-0.0220083893106454,-0.025153629543095787,-0.025707466750562714,-0.000553837207466927
592,21,20250606,-0.0097811212040185,-0.009727015997563482,-0.010366967957190661,-0.0006399519596271795
592,22,20250613,-0.0087156478924728,-0.008607302944838652,-0.008454792963745017,0.00015250998109363548
592,23,20250620,-0.0224156732357304,-0.018964840099572958,-0.01860547680722578,0.00035936329234717915
592,24,20250627,-0.0031472362310708,-0.004607354248833957,-0.0046163284873551825,-8.974238521225475e-06
592,25,20250704,-0.0027273957830741,-0.003017502137296249,-0.002956414262609128,6.108787468712094e-05
592,26,20250711,-0.0042268859583083,0.0010904583646062765,0.0013997359246832528,0.0003092775600769763
592,27,20250718,-0.0081384557485387,-0.005993684004561444,-0.006220225207454094,-0.00022654120289264997
592,28,20250725,0.0044462635894237,0.00407606873478776,0.003708095960528952,-0.0003679727742588075
592,29,20250801,-0.0255333180695901,-0.022614248847882122,-0.02327193565276334,-0.0006576868048812183
592,30,20250808,-0.0087023034888519,-0.009703716447353149,-0.009955328043746556,-0.0002516115963934074
592,31,20250815,-0.0121379317055847,-0.011075493855443357,-0.010287241200689029,0.0007882526547543286
592,32,20250822,-0.00365054622466,-0.0056202640554865735,-0.005251871908459004,0.0003683921470275693
592,33,20250829,-0.0018294484780703,-0.0011603581229968248,-0.0016325038115936,-0.0004721456885967753
592,34,20250905,-0.0370214555777366,-0.0322523037239163,-0.03298662594638315,-0.000734322222466853
592,35,20250912,-0.0029769405192428,-0.0012101067890860299,-0.00111330991326925,9.67968758167799e-05
592,36,20250919,-0.0165877767947408,-0.014638747720664052,-0.014524801499457254,0.00011394622120679786
592,37,20250926,-0.0081030052028979,-0.0049906197073853135,-0.004402834127951033,0.0005877855794342805
592,38,20251013,-0.005875850344719,-0.004562384656662512,-0.004880963198377395,-0.00031857854171488294
592,39,20251020,-0.0320599033016593,-0.03365775606136547,-0.03317253537072336,0.00048522069064211443
592,40,20251027,-0.0075013505361877,-0.00952563836665251,-0.008928165024944985,0.0005974733417075245
592,41,20251103,-0.0170093106850665,-0.0152641420870694,-0.015666826067531087,-0.0004026839804616867
592,42,20251110,-0.0092012878206979,-0.0075739110103916225,-0.007819069629345933,-0.0002451586189543102
592,43,20251117,-0.0153990553803193,-0.015163315045150649,-0.014664466568619916,0.0004988484765307329
592,44,20251124,-0.0528921164947616,-0.055967439901424304,-0.055889769527617685,7.767037380661951e-05
592,45,20251201,-0.0420316088892437,-0.03770622210744224,-0.037782108855313364,-7.588674787112337e-05
592,46,20251208,-0.0240990010014202,-0.024467574665784676,-0.025081567273177337,-0.0006139926073926612
592,47,20251215,-0.0319980449039506,-0.030369110056370142,-0.030476406498855843,-0.00010729644248570064
592,48,20251222,-0.0110141926344747,-0.012955719770969298,-0.01348947506698329,-0.0005337552960139914
592,49,20251229,-0.008885267896817,-0.003845908985352354,-0.004258656986972014,-0.00041274800161966024
592,50,20260107,0.0084048497446953,0.009313909904333796,0.009686157978527251,0.00037224807419345557
592,51,20260114,-0.0018213288129143,0.0010816779651187138,0.0007274711551556682,-0.00035420680996304556
592,52,20260121,-0.012493884396483,-0.014732725558297525,-0.014290896362793844,0.00044182919550368044
592,53,20260128,-0.0102739014542002,-0.008148739564180319,-0.007906563274445968,0.0002421762897343513
592,54,20260204,-0.0383903695153134,-0.037840280359623765,-0.03745089114167191,0.0003893892179518549
592,55,20260211,-0.0159869531716428,-0.0132024342572516,-0.012852714418854362,0.0003497198383972371
592,56,20260226,-0.0160940520074541,-0.01589846429420196,-0.015228534248001819,0.0006699300462001401
592,57,20260305,-0.0202268044059584,-0.021226594601643015,-0.020933904406020682,0.00029269019562233253
592,58,20260312,-0.0045936195264262,-0.0076961049008189494,-0.008157414684967874,-0.00046130978414892464
592,59,20260319,-0.0128772306334167,-0.013211095749068993,-0.013346514990707813,-0.00013541924163881953
592,60,20260326,-0.0458637230840448,-0.04379002162339407,-0.04471824853214756,-0.0009282269087534864
592,61,20260402,-0.0321399137848622,-0.03555038971526565,-0.03545863661677425,9.175309849139557e-05
592,62,20260410,-0.0470072767832447,-0.04745981042911422,-0.04788612643624643,-0.0004263160071322075
592,63,20260417,-0.0156821683575738,-0.01906613834176707,-0.019915663632543497,-0.0008495252907764275
592,64,20260424,-0.0090102447228534,-0.012618093135781277,-0.013573316239497297,-0.00095522310371602
592,65,20260506,-0.0076648459576361,-0.01120014528434085,-0.011683581855249507,-0.00048343657090865744
592,66,20260513,-0.0095680259739051,-0.012258400346237444,-0.01093074557348106,0.0013276547727563842
592,67,20260520,-0.0212419799499638,-0.021713024852084803,-0.021068935175103568,0.0006440896769812354
2024,1,20250102,-0.0063802823536387,-0.007115217906727846,-0.006594732990070911,0.0005204849166569343
2024,2,20250109,-0.0222621184760743,-0.0199990472935423,-0.0192982426440183,0.0007008046495239999
2024,3,20250116,-0.0145560898417445,-0.013769526925660115,-0.013527895654334892,0.00024163127132522354
2024,4,20250123,-0.0209463788225602,-0.02176137236014676,-0.021177987771476874,0.0005833845886698864
2024,5,20250207,-0.0033934000415663,-0.00601379680881549,-0.006303676148021386,-0.00028987933920589584
2024,6,20250214,-0.0050044915744614,-0.0019185531077134093,-0.002397852735864712,-0.00047929962815130255
2024,7,20250221,-0.0073450821171276,-0.007858029302563201,-0.008492443740426127,-0.0006344144378629263
2024,8,20250228,-0.0095249533881856,-0.007486690426074689,-0.007930715500172927,-0.00044402507409823776
2024,9,20250307,-0.016024648290878,-0.011880615720046814,-0.01114925914873877,0.000731356571308045
2024,10,20250314,-0.0216222058215732,-0.022685569109961237,-0.023350334574399216,-0.0006647654644379788
2024,11,20250321,-0.0199500004003107,-0.018373308529895674,-0.01814856595582713,0.0002247425740685427
2024,12,20250328,-0.028780778882375,-0.027329619724222758,-0.02737338896321764,-4.376923899488197e-05
2024,13,20250407,-0.0454263989565295,-0.04769460418764721,-0.048523982915982575,-0.0008293787283353629
2024,14,20250414,-0.0785082438096165,-0.0804141203320616,-0.08000199979302262,0.00041212053903898205
2024,15,20250421,-0.0571886303848382,-0.05581867160235992,-0.05542116264910768,0.00039750895325223884
2024,16,20250428,-0.0454804007940123,-0.04968902242343817,-0.04923581145242973,0.0004532109710084428
2024,17,20250508,-0.0158358731914067,-0.021014262841044743,-0.02105608530808503,-4.1822467040285305e-05
2024,18,20250515,-0.0054417462160549,-0.005926835517789564,-0.0056362095175895004,0.0002906260002000635
2024,19,20250522,-0.0113070643635891,-0.010660239255361855,-0.01027973344802335,0.0003805058073385048
2024,20,20250529,-0.0260808367631154,-0.02799599845095284,-0.02821051646018876,-0.0002145180092359214
2024,21,20250606,-0.0100870471116441,-0.011066206541077725,-0.010537131556610783,0.0005290749844669412
2024,22,20250613,-0.0093233950403675,-0.007996977617796497,-0.008475764920299805,-0.0004787873025033085
2024,23,20250620,-0.0201651214601645,-0.02215371883012341,-0.022259271681414457,-0.00010555285129104641
2024,24,20250627,-0.0035474748694785,-0.003731377563924149,-0.003960175915560055,-0.00022879835163590583
2024,25,20250704,-0.0057486104105668,-0.0032426763469577125,-0.0030105191581303575,0.000232157188827355
2024,26,20250711,-0.0007260175505955,0.0020358821364991776,0.0017621462983985654,-0.0002737358381006121
2024,27,20250718,-0.0069726751482927,-0.007345579401648492,-0.00684754099237371,0.0004980384092747817
2024,28,20250725,0.0079017314277351,0.005411313617881271,0.0054641636232535895,5.285000537231816e-05
2024,29,20250801,-0.0235636286531757,-0.02466245028603442,-0.02447404080658673,0.00018840947944769038
2024,30,20250808,-0.0121439746367928,-0.013649691800175735,-0.013316747871710805,0.0003329439284649304
2024,31,20250815,-0.0116535697196141,-0.01101402252052687,-0.010681759500562566,0.0003322630199643038
2024,32,20250822,-0.0025700491674421,-0.000605453429269636,-0.0007117592924338178,-0.00010630586316418174
2024,33,20250829,-0.0014099150526007,-0.0026409719829904666,-0.0024745628724119895,0.0001664091105784771
2024,34,20250905,-0.0326655031893687,-0.032122238312205856,-0.03203217282489994,9.006548730591812e-05
2024,35,20250912,-0.006786897759605,-0.0040472030719742366,-0.00402928826228573,1.7914809688506297e-05
2024,36,20250919,-0.022634778829584,-0.026209026941093044,-0.026771871831055977,-0.000562844889962933
2024,37,20250926,-0.0118090196084651,-0.017041635651652016,-0.01672173610356356,0.00031989954808845505
2024,38,20251013,-0.0070295140995142,-0.005302128955934415,-0.005645716798426202,-0.0003435878424917875
2024,39,20251020,-0.0291744510532243,-0.02775221654099757,-0.02777602446223582,-2.380792123824957e-05
2024,40,20251027,-0.0137289183873011,-0.012058431720118522,-0.012602087163106838,-0.0005436554429883167
2024,41,20251103,-0.0146697222286658,-0.014527541622350402,-0.014353187604317579,0.00017435401803282333
2024,42,20251110,-0.0029355690336711,-0.0052985972584260336,-0.005484724355902927,-0.00018612709747689322
2024,43,20251117,-0.0135208884052805,-0.012862327641632362,-0.013217241338094505,-0.00035491369646214327
2024,44,20251124,-0.0814382334686235,-0.07797889327924366,-0.07823931775023324,-0.0002604244709895759
2024,45,20251201,-0.0570412038798615,-0.04949865670981441,-0.04913763433043156,0.00036102237938285403
2024,46,20251208,-0.0408690770517659,-0.03964919749073895,-0.039604155683535494,4.504180720345252e-05
2024,47,20251215,-0.0379425966478848,-0.04549576391138716,-0.046479739132903014,-0.0009839752215158523
2024,48,20251222,-0.0324854773512035,-0.031634760748152815,-0.030834428471967185,0.0008003322761856307
2024,49,20251229,-0.0106700410313191,-0.009699676723745776,-0.009081696744638306,0.0006179799791074699
2024,50,20260107,0.0064067612307033,0.007863194021496267,0.007897734111539203,3.454009004293622e-05
2024,51,20260114,0.0003817135326177,0.0018126438076375637,0.0012932880108427677,-0.0005193557967947959
2024,52,20260121,-0.0126856458704998,-0.0133466925841479,-0.014247717851952595,-0.0009010252678046948
2024,53,20260128,-0.0086182362940651,-0.008549902411381066,-0.008133067887473124,0.0004168345239079427
2024,54,20260204,-0.0461404394399468,-0.04909421477973897,-0.050010800092901944,-0.0009165853131629723
2024,55,20260211,-0.019897787498235,-0.019283274024360045,-0.018670664955032404,0.0006126090693276409
2024,56,20260226,-0.0131751395060362,-0.013580243286419574,-0.012988997963256928,0.0005912453231626466
2024,57,20260305,-0.0568237556889985,-0.055581792275971265,-0.056216924676546834,-0.0006351324005755693
2024,58,20260312,-0.015030773176,-0.013782163853992908,-0.01293848408278173,0.0008436797712111782
2024,59,20260319,-0.0415038686184445,-0.036088299029098686,-0.035635268973805846,0.00045303005529283985
2024,60,20260326,-0.0742334490574491,-0.0730540791837497,-0.07338868953585079,-0.0003346103521010835
2024,61,20260402,-0.0730606729014849,-0.07552659554125189,-0.07573993843389222,-0.00021334289264032802
2024,62,20260410,-0.0782146283256817,-0.07521205527989686,-0.07600914521946761,-0.0007970899395707554
2024,63,20260417,-0.0289606125920093,-0.027752847685668453,-0.028843733690187643,-0.0010908860045191898
2024,64,20260424,-0.025880804762518,-0.020270146266286003,-0.02171064411173088,-0.0014404978454448762
2024,65,20260506,-0.0069355100454882,-0.007108218808312989,-0.006445965742901785,0.000662253065411204
2024,66,20260513,-0.007219685962871,-0.005726982077595255,-0.005076546220382786,0.000650435857212469
2024,67,20260520,-0.0190280816742794,-0.01892374764266066,-0.019564477753967358,-0.000640730111306699
2025,1,20250102,-0.0073819780929624,-0.005140274945848206,-0.005296984577473511,-0.00015670963162530468
2025,2,20250109,-0.0220849144836971,-0.019645368207417104,-0.019382659731207442,0.00026270847620966237
2025,3,20250116,-0.0178539389118818,-0.014531754853109454,-0.015164821371069896,-0.0006330665179604417
2025,4,20250123,-0.0201756323304367,-0.02031046016369159,-0.020218181267130757,9.227889656083371e-05
2025,5,20250207,-0.0031319839199,-0.0009904943033672703,-0.0005019598742897046,0.0004885344290775657
2025,6,20250214,-0.005358051150316,-0.005404822310156036,-0.005026427240090083,0.00037839507006595316
2025,7,20250221,-0.0026149548661117,-0.004400109880810094,-0.004143541537091414,0.0002565683437186807
2025,8,20250228,-0.0052694254654069,-0.00587339258284811,-0.006217437725248671,-0.00034404514240056125
2025,9,20250307,-0.0095803263431142,-0.008772522044207514,-0.008945439179192268,-0.00017291713498475414
2025,10,20250314,-0.0160975731010277,-0.018104778314091616,-0.01857831601099867,-0.00047353769690705594
2025,11,20250321,-0.0164697364159935,-0.017437318812652938,-0.017093025245719047,0.0003442935669338912
2025,12,20250328,-0.022892253349479,-0.024324521586141845,-0.024415271438670054,-9.074985252820883e-05
2025,13,20250407,-0.0445102797096341,-0.03977376883193812,-0.03996469791377103,-0.00019092908183291485
2025,14,20250414,-0.0697389381892052,-0.0708215705911308,-0.07076989390220134,5.167668892945565e-05
2025,15,20250421,-0.0541364612069519,-0.05146318124988227,-0.051709982921045936,-0.0002468016711636642
2025,16,20250428,-0.0417858477838667,-0.040365073239738904,-0.040731961309212666,-0.0003668880694737628
2025,17,20250508,-0.0148421680650122,-0.017900788948420447,-0.018456396668288994,-0.0005556077198685463
2025,18,20250515,-0.0083606500256074,-0.007038376119633918,-0.006978974984577429,5.9401135056489154e-05
2025,19,20250522,-0.0159983474656027,-0.011474276356644992,-0.011315835436825846,0.00015844091981914547
2025,20,20250529,-0.0295852554986567,-0.03200846728555809,-0.03171966808487385,0.00028879920068423937
2025,21,20250606,-0.0111442785580595,-0.015322823134818567,-0.01503793084203338,0.00028489229278518685
2025,22,20250613,-0.0152316525822213,-0.014248939913729806,-0.014939970382369997,-0.0006910304686401914
2025,23,20250620,-0.0292921714761863,-0.031237719761548124,-0.0309070375135042,0.0003306822480439245
2025,24,20250627,-0.0093229918001771,-0.010537965126767645,-0.010932843651159476,-0.0003948785243918316
2025,25,20250704,-0.0105579810397411,-0.007458865606357402,-0.006877037889278202,0.0005818277170791999
2025,26,20250711,-0.0073428075672007,-0.004868347516576811,-0.004882221944411305,-1.3874427834494052e-05
2025,27,20250718,-0.0063573634061566,-0.00828156448531441,-0.0080650731129998,0.00021649137231461064
2025,28,20250725,0.004336215327918,0.0037276935812813406,0.0038026162139694394,7.49226326880988e-05
2025,29,20250801,-0.0234140906077018,-0.02268135827677665,-0.023135466159084832,-0.0004541078823081836
2025,30,20250808,-0.0079032120105489,-0.011354490649356007,-0.011621373710357048,-0.00026688306100104177
2025,31,20250815,-0.0094149531950723,-0.01242672514936256,-0.012383547924324778,4.317722503778196e-05
2025,32,20250822,-0.0007214812938619,-0.001607655206100858,-0.0017536429629512705,-0.0001459877568504124
2025,33,20250829,-0.0011832235615672,-0.0024257417939882106,-0.0021262488466388865,0.00029949294734932415
2025,34,20250905,-0.0392627629261926,-0.037585088495383466,-0.0378740555143228,-0.0002889670189393373
2025,35,20250912,-0.0040467043221086,-0.005188667007264785,-0.004873657864777524,0.00031500914248726135
2025,36,20250919,-0.018999948370525,-0.016868943808385915,-0.016802888780817794,6.605502756812029e-05
2025,37,20250926,-0.0168814154882124,-0.018033726020440392,-0.017847679566593333,0.00018604645384705937
2025,38,20251013,-0.0109923987836976,-0.008960672464615647,-0.008548529304026204,0.000412143160589443
2025,39,20251020,-0.0320243328790726,-0.035957663815509515,-0.036120160954866504,-0.00016249713935698878
2025,40,20251027,-0.0168892759786054,-0.020154444469649018,-0.020538631860039822,-0.00038418739039080413
2025,41,20251103,-0.0173869902009296,-0.016072373267725846,-0.01609016512746398,-1.779185973813449e-05
2025,42,20251110,-0.0239482375384708,-0.020207740069344386,-0.019661607494013595,0.0005461325753307912
2025,43,20251117,-0.0286997948524737,-0.026628790078264013,-0.026653976771527255,-2.518669326324191e-05
2025,44,20251124,-0.0782605170766599,-0.07965356923449937,-0.08017633933473903,-0.0005227701002396556
2025,45,20251201,-0.0484365086432992,-0.04598101969837471,-0.04645173967259706,-0.00047071997422235
2025,46,20251208,-0.0252052591549631,-0.028468947881586076,-0.028962735100609212,-0.0004937872190231354
2025,47,20251215,-0.0347129127466408,-0.031012811403796293,-0.030469052430349523,0.0005437589734467695
2025,48,20251222,-0.0166304718003827,-0.01796710964708339,-0.017887523158081627,7.958648900176224e-05
2025,49,20251229,-0.010026907672696,-0.00807241456762558,-0.007771989056385355,0.0003004255112402255
2025,50,20260107,0.0011852391383757,0.002672988603307231,0.0024371764130454703,-0.00023581219026176051
2025,51,20260114,-0.0074175764150514,-0.0052741234891013015,-0.00553446046698129,-0.0002603369778799887
2025,52,20260121,-0.0177990467632791,-0.016159048020150068,-0.015779183552324945,0.000379864467825123
2025,53,20260128,-0.0316404556152985,-0.028233076360650467,-0.028391751222977293,-0.00015867486232682554
2025,54,20260204,-0.0196408167636265,-0.022546803361806134,-0.022782889776722166,-0.00023608641491603202
2025,55,20260211,-0.0073673864694317,-0.008639424191365517,-0.008689309295934915,-4.988510456939779e-05
2025,56,20260226,-0.0190806931794576,-0.019885349891922945,-0.019437336279140856,0.00044801361278208954
2025,57,20260305,-0.0781215281328717,-0.0726505454078412,-0.0732479241955574,-0.0005973787877161935
2025,58,20260312,-0.0310404477144285,-0.029425474083968544,-0.029016556857166604,0.00040891722680194004
2025,59,20260319,-0.0328895619972565,-0.032586352942353534,-0.032713885349426125,-0.00012753240707259056
2025,60,20260326,-0.0877344010794588,-0.08222420363446589,-0.08237524374918519,-0.00015104011471929468
2025,61,20260402,-0.0674772479239609,-0.0712421960581217,-0.07164691064273652,-0.00040471458461482923
2025,62,20260410,-0.0587938107371465,-0.06030251903878157,-0.06052841119601943,-0.00022589215723786
2025,63,20260417,-0.0209134750709177,-0.02309948578213634,-0.022773218321078287,0.00032626746105805446
2025,64,20260424,-0.0174922565240804,-0.01802378414612454,-0.018125876593174217,-0.0001020924470496766
2025,65,20260506,-0.0086015232923801,-0.009356076090734891,-0.009617066112457382,-0.000260990021722491
2025,66,20260513,-0.0191733835429523,-0.017859766071809658,-0.01823101378526685,-0.0003712477134571908
2025,67,20260520,-0.0463026587837028,-0.044635301625506225,-0.04434965312853199,0.00028564849697423206
3141,1,20250102,-0.0048720934017764,-0.005590276971413906,-0.006105386863230116,-0.00051510989181621
3141,2,20250109,-0.0238810775335877,-0.022741771351322757,-0.023454968774110758,-0.0007131974227880013
3141,3,20250116,-0.0169888283320526,-0.012988136201011923,-0.013330512124736762,-0.0003423759237248386
3141,4,20250123,-0.0199539690724203,-0.01884229021071622,-0.01796011181004757,0.0008821784006686484
3141,5,20250207,0.0006054286517363,-0.0031493282186966683,-0.0026627389947920244,0.0004865892239046439
3141,6,20250214,-0.0038920308575005,-0.005118217296864493,-0.004771282667465246,0.0003469346293992464
3141,7,20250221,-0.0053823162964791,-0.006077945050699727,-0.006596308057417649,-0.0005183630067179222
3141,8,20250228,-0.0093885094324549,-0.006893344582860516,-0.00704460655450735,-0.00015126197164683393
3141,9,20250307,-0.0098525940229179,-0.008864178218492435,-0.008490497856069375,0.0003736803624230598
3141,10,20250314,-0.0307840428701531,-0.026801224115926506,-0.02698917854392257,-0.0001879544279960628
3141,11,20250321,-0.0242290420734778,-0.022698275344243925,-0.022041814980056033,0.0006564603641878927
3141,12,20250328,-0.0367091642575157,-0.03494573984800997,-0.03579738863128143,-0.0008516487832714581
3141,13,20250407,-0.0484524976415951,-0.05095138970027913,-0.051160384281160286,-0.00020899458088115275
3141,14,20250414,-0.0828275071817901,-0.08116418637816016,-0.08117118585228016,-6.999474120000793e-06
3141,15,20250421,-0.0650585675176253,-0.06203826895070779,-0.06287040103478202,-0.0008321320840742261
3141,16,20250428,-0.052474761758689,-0.05392500253773883,-0.053943910003693266,-1.8907465954433322e-05
3141,17,20250508,-0.0198430222348103,-0.021018794156188778,-0.02169237658033777,-0.0006735824241489927
3141,18,20250515,-0.0161215959241228,-0.011365161301239976,-0.010984812755795475,0.00038034854544450117
3141,19,20250522,-0.0152024378393947,-0.017048701578727288,-0.01744329491101855,-0.0003945933322912626
3141,20,20250529,-0.0442266365519769,-0.04071571603439432,-0.04019833844550238,0.0005173775888919416
3141,21,20250606,-0.0128327958544964,-0.013809882244590755,-0.013650993174390506,0.000158889070200249
3141,22,20250613,-0.0139613670341498,-0.016810711425652505,-0.016949398902642018,-0.0001386874769895123
3141,23,20250620,-0.0372892917406396,-0.035758746384438676,-0.03623429453779786,-0.0004755481533591857
3141,24,20250627,-0.0092142208778575,-0.012005433460326344,-0.011512390878137928,0.0004930425821884164
3141,25,20250704,-0.0109325559988293,-0.005972254939888615,-0.00568808527129162,0.0002841696685969945
3141,26,20250711,-0.0077783155629661,-0.008000712106026035,-0.00784469344481592,0.00015601866121011526
3141,27,20250718,-0.0063700785430286,-0.008481737533672673,-0.008742599810802401,-0.00026086227712972775
3141,28,20250725,0.0018625222896222,0.0030916111220717947,0.0029827663282325553,-0.00010884479383923944
3141,29,20250801,-0.0216457957701744,-0.022330471938442766,-0.022184814070094074,0.000145657868348692
3141,30,20250808,-0.0073439181630019,-0.009613400016367039,-0.010002464415281694,-0.0003890643989146545
3141,31,20250815,-0.0182027823555648,-0.01314753589179463,-0.012934633153441167,0.00021290273835346263
3141,32,20250822,-0.0009947690308411,-0.0008422485873677207,-0.00041071562203954387,0.00043153296532817687
3141,33,20250829,0.0010065967418096,0.00025201443800590764,0.00040390358018934855,0.0001518891421834409
3141,34,20250905,-0.0378792233133457,-0.03764606761956046,-0.03804795543663444,-0.00040188781707398147
