date,episode,asset,regime,ret,momentum,reversal,volatility,value
2023-02-21,36,Stock_3,Reversal,-0.018157514606312403,0.014107564846968908,-0.024708064992137242,0.015223635535716725,-0.02494211052549966
2023-02-21,36,Stock_4,Reversal,-0.0004317918309666444,0.020911330379336276,-0.01590514790423242,0.014081290786233831,0.2267311568807412
2023-02-21,36,Stock_5,Reversal,0.00086128612254667,0.008498993385265663,-0.01678899681955057,0.021122043406261233,0.005814856385530642
2023-02-21,36,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-02-22,37,Stock_1,Reversal,0.02383073414720116,-0.007454597439287962,-0.007093331819477858,0.011965771318437856,0.5646002295052166
2023-02-22,37,Stock_2,Reversal,0.035793102421943196,-0.005368011901546979,0.014565977001115681,0.013714320716644428,0.1741232451134137
2023-02-22,37,Stock_3,Reversal,0.04172670405343171,-0.017074935709321247,0.013489231578593882,0.014547067712121125,0.030906456133892368
2023-02-22,37,Stock_4,Reversal,0.022454083071276245,0.006763336135195793,0.0038181277084304442,0.016281642190435756,0.329798278041984
2023-02-22,37,Stock_5,Reversal,0.03546895687824075,-0.0017471852752993676,-0.0022134655074482028,0.01568678199053806,-0.27446051908316976
2023-02-22,37,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-02-23,38,Stock_1,Reversal,-0.017365937373552624,0.014696990130309515,-0.0223960395235439,0.018095944318733185,0.757583983265933
2023-02-23,38,Stock_2,Reversal,-0.006123276145266766,0.013291710061435383,-0.028994802347707304,0.011666918835815214,0.16837500101539982
2023-02-23,38,Stock_3,Reversal,-0.011318860311542802,0.0278457798309991,-0.05199933910679322,0.013840817371879748,-0.04703443657551441
2023-02-23,38,Stock_4,Reversal,-0.01873278367021485,0.0175604167025857,-0.021294356613754367,0.015122443595137546,0.3361405717540331
2023-02-23,38,Stock_5,Reversal,-0.01840412353529327,0.01454868141848033,-0.030730152532097002,0.01818380728295136,-0.07798261782999752
2023-02-23,38,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-02-24,39,Stock_1,Reversal,0.028160029886621918,-0.02825942752133917,0.02060525259126395,0.011876513536477812,0.7770768778517669
2023-02-24,39,Stock_2,Reversal,0.03551451552041735,-0.005653926267464111,0.007213110819548338,0.013708155900742768,0.12840565370136267
2023-02-24,39,Stock_3,Reversal,0.01454006360442544,-0.012303496199970392,0.0097919088443234,0.01441801105424864,-0.07764079591338291
2023-02-24,39,Stock_4,Reversal,0.004449971481884241,-0.0008924895928784874,0.022255454789173977,0.012813287858634599,0.3258325830828554
2023-02-24,39,Stock_5,Reversal,0.03558675148243996,-0.010839808352538883,0.012782218821635674,0.015335363093407179,0.04365958449457896
2023-02-24,39,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-02-27,40,Stock_1,Reversal,-0.0025240168189674984,0.02921888823520611,-0.020907867242730256,0.014071923651966233,0.5704711131611995
2023-02-27,40,Stock_2,Reversal,-0.014634098527672413,0.010850688029686585,-0.02728560061897068,0.015329352467738066,0.07914354372797223
2023-02-27,40,Stock_3,Reversal,-0.019739077722882088,0.006191352073106017,-0.01734243261224755,0.012720072572238762,-0.04977123921866268
2023-02-27,40,Stock_4,Reversal,-0.026626837271264713,0.006539166898160499,-0.0033023072352714776,0.01894741410171179,0.40190237909413246
2023-02-27,40,Stock_5,Reversal,-0.025544281395679477,0.038867049604028814,-0.04005650428191451,0.015124413125933383,-0.07396248254711033
2023-02-27,40,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-02-28,41,Stock_1,Reversal,-0.004342289180695927,-0.002164360859328948,0.011801397422350658,0.016116486172562207,0.6845272731312402
2023-02-28,41,Stock_2,Reversal,-0.02079307678233513,0.0030798016959475063,0.016246467249179133,0.014415889883214182,0.02585194345877155
2023-02-28,41,Stock_3,Reversal,-0.015926290048878744,-0.006513192386495637,0.0165371814423204,0.009914319097018457,-0.1944699822784448
2023-02-28,41,Stock_4,Reversal,-0.015095522395624901,-0.028152588526511473,0.027128402203657524,0.02002708081973239,0.28045991825593225
2023-02-28,41,Stock_5,Reversal,-0.008483020534584888,-0.019048497122294727,0.032412958269391015,0.012210302321987714,0.018251798704538982
2023-02-28,41,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-01,42,Stock_1,Reversal,0.00017371511417382107,-0.010888475246309103,-0.008847754849601423,0.013862287586871086,0.4255674863438855
2023-03-01,42,Stock_2,Reversal,0.007843335264781448,-0.0068112845166719066,0.018648378579601797,0.01735274057676693,0.1370878276998861
2023-03-01,42,Stock_3,Reversal,-0.011057325617277257,-0.004781524584793331,0.01395037666509149,0.008723328124673104,-0.14749764274600838
2023-03-01,42,Stock_4,Reversal,-0.015732025148422465,-0.007389060835884075,0.00921825468592458,0.0135026652533298,0.3582574940313912
2023-03-01,42,Stock_5,Reversal,-0.013855902440313081,-0.014000241671833297,0.0030937163123990847,0.01769406973693804,0.0953694049674252
2023-03-01,42,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-02,43,Stock_1,Reversal,-0.00626536020202772,-0.006350485140434611,-0.008461990169964259,0.01286350646447874,0.8067386943519972
2023-03-02,43,Stock_2,Reversal,-0.004813825019683729,0.0028092700157737074,0.00019707791696289313,0.0156230771869288,0.07916696308238973
2023-03-02,43,Stock_3,Reversal,-0.0006719226642306292,0.006039552577818414,0.013265311231792226,0.012034734213184725,-0.05121107520418111
2023-03-02,43,Stock_4,Reversal,-0.008956676767276734,-0.015338589123707759,0.02056504652497131,0.016420550636321182,0.4202880602737886
2023-03-02,43,Stock_5,Reversal,-0.015883858979686957,-0.013854091476054856,0.016675396721137575,0.01859404036145007,-0.1430912601905461
2023-03-02,43,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-03,44,Stock_1,Reversal,0.016615563613446602,-0.009896727180841568,0.00587700115172967,0.015814006434897786,0.6920611872565426
2023-03-03,44,Stock_2,Reversal,-0.0022628043776815594,-0.0023942442877200472,0.0018071878493657193,0.010771794207759061,0.08649567812741862
2023-03-03,44,Stock_3,Reversal,0.008758542764638128,0.003411585229149524,0.0008908112515350558,0.01936960467888287,0.014931974601033432
2023-03-03,44,Stock_4,Reversal,0.0019268497460135509,-0.010136418883140277,0.004422615712483955,0.01250329898679191,0.1638837077120918
2023-03-03,44,Stock_5,Reversal,0.007527470676719071,-0.016926656481688153,0.02126235424862883,0.01398620398771317,-0.2810923296153146
2023-03-03,44,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-06,45,Stock_1,Reversal,-0.010888142563095674,0.011597908195911843,-0.00953902123193875,0.015956975052145043,0.6129032637121927
2023-03-06,45,Stock_2,Reversal,0.004328882801598105,-0.0034996142330179876,-0.004122169596621849,0.018402020459703707,0.21838240729635264
2023-03-06,45,Stock_3,Reversal,-0.004181141575349163,0.001894268196067099,-0.007108380397914312,0.01434078395371239,-0.16332666658978398
2023-03-06,45,Stock_4,Reversal,0.0002731539884283942,-0.0004510142778406795,6.53804871922326e-05,0.017023372086708035,0.3952482398147292
2023-03-06,45,Stock_5,Reversal,0.00653141084995823,-0.0005851111272719084,-0.01818751946160714,0.01480056778649782,-0.17416276326169455
2023-03-06,45,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-07,46,Stock_1,Reversal,-0.015467957593213913,0.00779914687290631,0.00887713374114049,0.011270528652320774,0.6571096817048672
2023-03-07,46,Stock_2,Reversal,-0.0024592298973241003,-0.0003318607330589202,0.0002896435461565098,0.01372951494137813,0.10790512308669087
2023-03-07,46,Stock_3,Reversal,-0.005125609391307417,-0.011202740524024828,0.009422193961848064,0.012270439539457511,-0.2982330483315428
2023-03-07,46,Stock_4,Reversal,0.005671933234980242,-0.01650466681300736,0.00434259861866261,0.015402015281726297,0.40480459471056823
2023-03-07,46,Stock_5,Reversal,-0.002629818214603928,0.004043353216929033,-0.012058699300501607,0.014100145875831057,0.15582451512239714
2023-03-07,46,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-08,47,Stock_1,Reversal,-0.007730087248545898,-0.01465356634510956,0.013727581423430706,0.01992764259549751,0.5361770207788948
2023-03-08,47,Stock_2,Reversal,-0.004439023179419617,0.006339416404164858,-0.0003929888611720234,0.020218301534604643,0.09398535926007126
2023-03-08,47,Stock_3,Reversal,0.028052977106248878,-0.0016496532844445058,0.009580109627577254,0.02070358037853255,-0.2690935922966867
2023-03-08,47,Stock_4,Reversal,0.007155472880014234,-0.005955200373419244,-0.010908315329945796,0.01625516912417966,0.38981455769859547
2023-03-08,47,Stock_5,Reversal,0.011065958110716187,-0.0057322035564532255,4.988812347662399e-05,0.017518541520774984,0.007456894507754677
2023-03-08,47,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-09,48,Stock_1,Reversal,0.0038485479881008116,0.004839142588119425,0.006949227555326242,0.020459607329595907,0.6412795626507403
2023-03-09,48,Stock_2,Reversal,0.00573763649630828,0.0014107311749561582,-0.0056089741017404,0.01544488109960127,0.2600549560450143
2023-03-09,48,Stock_3,Reversal,0.020903544010975862,0.02153147845210262,-0.03923080758122356,0.021499943852211455,-0.21602733256170442
2023-03-09,48,Stock_4,Reversal,-0.0018434313129065578,0.008793548358809286,-0.0055062580999179645,0.012522593219280093,0.2891053529920205
2023-03-09,48,Stock_5,Reversal,0.012465902460964089,0.011026769002932707,-0.012456648840394574,0.01936296813191713,-0.0908845066245226
2023-03-09,48,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-10,49,Stock_1,Reversal,0.022058563204853426,-0.0022291382180834075,3.783682530084402e-05,0.011935058690466889,0.5843942431171703
2023-03-10,49,Stock_2,Reversal,0.0367377633186978,-0.001982254416308605,-0.012684526241797311,0.0179478849851527,0.2176553984273963
2023-03-10,49,Stock_3,Reversal,0.02023426255848868,0.013300860942667764,-0.012840416717668147,0.011700487555703389,-0.23306873243744525
2023-03-10,49,Stock_4,Reversal,0.03640912925070776,0.0034106819078719335,0.009059726584441746,0.019196775711299227,0.1975154383928821
2023-03-10,49,Stock_5,Reversal,0.03982908676965076,0.006797159204337212,-0.007050755926540788,0.011254442381963358,-0.09157069482626001
2023-03-10,49,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-13,50,Stock_1,Reversal,-0.008749130147790305,0.01063360125829101,-0.008731366110869719,0.014518518676362412,0.4679521589025507
2023-03-13,50,Stock_2,Reversal,-0.00630815554323477,0.02715815764632315,-0.0237849571686267,0.01474331325154036,0.05804155339618157
2023-03-13,50,Stock_3,Reversal,-0.010935748200232149,0.005474763737895451,-0.03456544175589442,0.013075293042546957,-0.15324805789912124
2023-03-13,50,Stock_4,Reversal,-0.005252663051057221,0.014324527681002805,-0.039275099228622254,0.014292689711953849,0.3987890145117693
2023-03-13,50,Stock_5,Reversal,-0.017511547901294028,0.025320390643927767,-0.040888321553434685,0.01140514778441689,0.13610620059501516
2023-03-13,50,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-14,51,Stock_1,Reversal,0.0026721244267297606,-0.011998834724905347,0.009869438829719674,0.014532483050229202,0.6844009666173604
2023-03-14,51,Stock_2,Reversal,-0.011882358064993274,-0.010085697609354379,-0.000494556247981939,0.014436732620514758,0.15972569141858808
2023-03-14,51,Stock_3,Reversal,-0.01860394176353984,-0.015077524723669463,0.001874940078536877,0.014536803638664081,-0.3591598838449287
2023-03-14,51,Stock_4,Reversal,-0.00218368346318274,-0.012197867892251428,0.01084077183277363,0.01220174775637279,0.3518323927060774
2023-03-14,51,Stock_5,Reversal,-0.014572977250455204,-0.007914196548522916,0.01623368927138396,0.01840298725950823,-0.04798420238562753
2023-03-14,51,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-15,52,Stock_1,Reversal,0.011718957571405082,0.017326766405384768,-0.01002615230061921,0.011736625242379558,0.5588434819188783
2023-03-15,52,Stock_2,Reversal,0.021276913395847988,-0.0031855334705147894,0.016202146668809207,0.013755985150995013,0.1762981972564447
2023-03-15,52,Stock_3,Reversal,0.009677016196736133,-0.024919426982802827,0.03445039320422899,0.020602163708355516,-0.2373009359401701
2023-03-15,52,Stock_4,Reversal,-0.01502385330325181,0.005284754263130006,0.003086055952696599,0.014137574477336406,0.38761437066266347
2023-03-15,52,Stock_5,Reversal,0.028159329871396795,-0.009889096477887856,0.014473944153834796,0.013362711110356557,-0.1148049295012021
2023-03-15,52,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-16,53,Stock_1,Reversal,0.024422191700754145,0.011898972670572272,-0.009272147785615222,0.02217015379847362,0.679423645433522
2023-03-16,53,Stock_2,Reversal,0.005301253873107184,0.024353131624895892,-0.013004309323715255,0.014393374572113881,0.058706748822443866
2023-03-16,53,Stock_3,Reversal,0.01615154725372643,-0.013173727250535092,-0.008045901590238266,0.014581946562875338,-0.19244676634564156
2023-03-16,53,Stock_4,Reversal,0.017199425412338064,-0.010930460888676535,0.011775827327330776,0.016440013262157698,0.15843832401853356
2023-03-16,53,Stock_5,Reversal,0.018292910587137313,0.010784341330571628,-0.02440922021120747,0.014725681362785575,-0.0422930611808646
2023-03-16,53,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-17,54,Stock_1,Reversal,-0.0036682236625253627,0.019665808370763146,-0.0288291400793683,0.010100924470789242,0.7063898131430797
2023-03-17,54,Stock_2,Reversal,-0.004451612069019521,0.001883241550890222,-0.005931633798252845,0.014853674324020747,0.14018514752461192
2023-03-17,54,Stock_3,Reversal,0.0072433179565106155,-0.009673739704459615,-0.019871105723544006,0.01289426269841569,-0.2659974401115176
2023-03-17,54,Stock_4,Reversal,0.030053811865801364,0.018445872469849002,-0.008908193861258235,0.020286711431747505,0.5386204852759698
2023-03-17,54,Stock_5,Reversal,-0.008412072908502176,0.012990459848605881,-0.02335036747152884,0.014393134639345979,-0.10175704401253874
2023-03-17,54,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-20,55,Stock_1,Reversal,0.008524485168277572,0.011301019119797764,0.0011286237626076793,0.016964731734514894,0.6687887434899518
2023-03-20,55,Stock_2,Reversal,0.004910202246433534,0.005026516475265523,0.015687361357961786,0.014185102097565606,0.21246769531275317
2023-03-20,55,Stock_3,Reversal,-0.004236009453736998,0.0065708206918485695,-0.007732035833937201,0.017223902223964374,-0.08614265724351372
2023-03-20,55,Stock_4,Reversal,-0.0005699174795268675,0.002163572578916806,-0.031115096829217,0.019383506574412408,0.23457184375621176
2023-03-20,55,Stock_5,Reversal,0.010575356982132718,-0.0021187111039275555,0.006891901858750277,0.015703422749916835,-0.10434254103847863
2023-03-20,55,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-21,56,Stock_1,Reversal,0.011143581663965781,0.0195295681412488,-0.016079290997239072,0.016192486705503658,0.6303775302494923
2023-03-21,56,Stock_2,Reversal,0.00971942372463585,-0.008999925203352178,-0.0056796940935318445,0.008940620272041636,0.14606708683321612
2023-03-21,56,Stock_3,Reversal,-0.013856400057235539,-0.0014255666604620126,-0.008872384839308776,0.016953134390902437,-0.022524547159738617
2023-03-21,56,Stock_4,Reversal,-0.0024424525904565703,0.006522370489861713,-2.1346754634244845e-05,0.017978768608967494,0.41124782521719927
2023-03-21,56,Stock_5,Reversal,-0.010449286688515129,1.722001494238682e-05,-0.014492973462466766,0.012403086681392575,-0.055710129124336934
2023-03-21,56,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-22,57,Stock_1,Reversal,-0.030345337672800586,0.008768827031598972,-0.01827702701558892,0.012046167397488872,0.5984731376042565
2023-03-22,57,Stock_2,Reversal,-0.03154674800467987,0.014487986064724567,-0.008803254219796238,0.014028689519397994,0.13225989296141888
2023-03-22,57,Stock_3,Reversal,-0.04339651406691638,-0.008822207604023191,0.02232079824127236,0.014943606314493303,-0.10949944757760499
2023-03-22,57,Stock_4,Reversal,-0.027976588762114438,-0.002571613631748382,0.002070468431358952,0.015688565332651887,0.38266180939704525
2023-03-22,57,Stock_5,Reversal,-0.020078637052097528,-0.012244761228245065,0.01495670530256251,0.014883842247692037,-0.08125036003538072
2023-03-22,57,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-23,58,Stock_1,Reversal,-0.01535835355120958,-0.01895997915839183,0.02629619007799963,0.00889240864890909,0.6359740737864967
2023-03-23,58,Stock_2,Reversal,0.003577474102206284,-0.017746675095472918,0.027142104251352623,0.015309654302018055,0.1452888115109878
2023-03-23,58,Stock_3,Reversal,-0.014029496504534637,-0.024860325524329534,0.04512735427994337,0.009008902131419812,-0.22418053239612173
2023-03-23,58,Stock_4,Reversal,-0.0012125056405078317,-0.030224394942325403,0.04469213763912187,0.01457035076418251,0.44722728461893213
2023-03-23,58,Stock_5,Reversal,-0.007180092687863626,-0.009604121222714842,0.00995383257621406,0.008741060249790315,-0.034798743818302676
2023-03-23,58,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-24,59,Stock_1,Reversal,-0.004082997059283897,-0.00851587477241881,0.004585059371061934,0.013915832142853168,0.6128840691630474
2023-03-24,59,Stock_2,Reversal,0.013553114264183326,0.011060695153425625,-0.0062315508882442566,0.015756633379366843,0.02903716135775579
2023-03-24,59,Stock_3,Reversal,0.0011097609881074357,-0.007845124168128055,0.015380610644603387,0.020963630509438995,-0.34857953986987533
2023-03-24,59,Stock_4,Reversal,0.03152780382744075,-0.00221618499719152,-0.003187906835096858,0.017385403140476915,0.2500667873525827
2023-03-24,59,Stock_5,Reversal,0.020022226155298133,-0.003440986134098255,0.019734226384483765,0.021444965143980258,-0.03277942146814174
2023-03-24,59,Cash,Reversal,0.00035,0.0,0.0,0.0005,0.0
2023-03-27,60,Stock_1,Shock,0.03475238098552239,-0.009942292317652115,0.002075920287829392,0.024636900978857054,0.6508388565349985
2023-03-27,60,Stock_2,Shock,-0.011582779888448854,0.010554399495656081,-0.019068483356309947,0.04608914416617905,0.19231235387630938
2023-03-27,60,Stock_3,Shock,0.007456839028020154,0.002025830085601537,0.0006364760078883078,0.029070832205487895,-0.19954656203867674
2023-03-27,60,Stock_4,Shock,0.024752482088379067,0.02788405588528126,-0.033344413206820606,0.031150879715508048,0.17622948117182347
2023-03-27,60,Stock_5,Shock,-0.02901763330005541,0.01372525109237202,-0.01550044975169779,0.03879684284246155,-0.06512533373685961
2023-03-27,60,Cash,Shock,0.00035,0.0,0.0,0.0005,0.0
2023-03-28,61,Stock_1,Shock,0.016341312788876447,0.02711160913745958,-0.037251670654287736,0.045691996887688456,0.6093967025476498
2023-03-28,61,Stock_2,Shock,0.030019896309828126,-0.005818241540588406,0.015524561308227703,0.042401601857760936,0.18714472342152794
2023-03-28,61,Stock_3,Shock,0.0029103181950486563,0.0043484977580870296,-0.012163983334928893,0.030032501254458457,-0.1677884392363334
2023-03-28,61,Stock_4,Shock,-0.009932219937029137,0.015413010592618102,-0.015654392292848894,0.04038002877117928,0.34990792729598275
2023-03-28,61,Stock_5,Shock,-0.01664394757051786,-0.02119326224202363,0.03809598416937744,0.03327815650395154,0.009117256054128269
2023-03-28,61,Cash,Shock,0.00035,0.0,0.0,0.0005,0.0
2023-03-29,62,Stock_1,Shock,0.01045299595804039,0.014072943161869755,-0.01697759618281829,0.02155644465428714,0.7383945815486832
2023-03-29,62,Stock_2,Shock,0.04441979661182463,0.024712660125834077,-0.011805339643642124,0.036994445211111865,0.18083923219382475
2023-03-29,62,Stock_3,Shock,0.025158226182408414,0.014852431433849348,0.005123919636910895,0.032773774123541786,-0.09435685079366542
2023-03-29,62,Stock_4,Shock,-0.0005625151424830631,-0.011924194070538966,0.00043302010701705244,0.04313285730235564,0.447764779274329
2023-03-29,62,Stock_5,Shock,-0.011280585911986857,-0.015626210221677136,0.017420076154045356,0.04321790151680127,0.0059534928816005195
2023-03-29,62,Cash,Shock,0.00035,0.0,0.0,0.0005,0.0
2023-03-30,63,Stock_1,Shock,-0.06684793825126431,0.016832774842870615,-0.018282238112504658,0.0240052502315573,0.6420070965251807
2023-03-30,63,Stock_2,Shock,-0.059969901025514055,0.027503750085914346,-0.03778828911387384,0.04464249406144985,0.12454348567744214
2023-03-30,63,Stock_3,Shock,-0.1354116557301846,0.00434821792477187,-0.024371049370030692,0.03900747938885081,-0.019041317413127118
2023-03-30,63,Stock_4,Shock,-0.014156323684141183,0.0019190705193767638,0.0002564701494142402,0.036847561871284615,0.3451342395949695
2023-03-30,63,Stock_5,Shock,-0.10342084567293106,-0.00964569371220722,0.02175634857293516,0.016743319777364544,-0.16455297323895346
2023-03-30,63,Cash,Shock,0.00035,0.0,0.0,0.0005,0.0
2023-03-31,64,Stock_1,Shock,-0.05267263636579088,-0.04797168277904398,0.07527597452135688,0.030815172476648656,0.4131951006307092
2023-03-31,64,Stock_2,Shock,-0.056850963680921004,-0.023535571619835386,0.06789532048727369,0.04476940078117664,0.14435168294984158
2023-03-31,64,Stock_3,Shock,-0.09733558252491675,-0.08575975076646601,0.1408717412205086,0.03399626288562165,-0.10768853076702245
2023-03-31,64,Stock_4,Shock,-0.021017298233178907,-0.017188929537937644,0.008467861689607014,0.03867935775407161,0.3630616549617619
2023-03-31,64,Stock_5,Shock,-0.05854387217017173,-0.07186302921988019,0.09898935431572822,0.023545001054913667,-0.018257236314950395
2023-03-31,64,Cash,Shock,0.00035,0.0,0.0,0.0005,0.0
2023-04-03,65,Stock_1,Shock,-0.009194803730343674,-0.023938824099724563,0.06222694358660174,0.033200166005533674,0.4811667436229945
2023-04-03,65,Stock_2,Shock,-0.012287534587004191,-0.05584300172158675,0.055737069925248905,0.030754206401242542,0.2433050088878029
2023-04-03,65,Stock_3,Shock,-0.03676021702375305,-0.06840779015235288,0.09923967742079837,0.03023421611576983,-0.12043152731096797
2023-04-03,65,Stock_4,Shock,-0.045880429260561795,-0.013682159194499166,0.01628424544227411,0.02772122217993673,0.33103802028711177
2023-04-03,65,Stock_5,Shock,-0.03214277487364566,-0.049572215718362934,0.05487957762929101,0.038039496888709494,-0.0026125564234689425
2023-04-03,65,Cash,Shock,0.00035,0.0,0.0,0.0005,0.0
2023-04-04,66,Stock_1,Shock,-0.04528176887788923,-0.014455327479719528,0.011364611371113284,0.04346806000721548,0.5616479284123754
2023-04-04,66,Stock_2,Shock,-0.08755413725715695,-0.005717519931507039,0.011312174724594365,0.03307661049097126,0.288832865844013
2023-04-04,66,Stock_3,Shock,-0.08324918199330332,-0.030118870549583534,0.02875726975451908,0.0401502570611974,-0.19784798470980994
2023-04-04,66,Stock_4,Shock,-0.06506797364417272,-0.0398305970750367,0.052545025170704175,0.02252646240822316,0.2487969520504103
2023-04-04,66,Stock_5,Shock,-0.0982596317672207,-0.02018118239106299,0.031653887204934124,0.03133104904770652,-0.09513310623749019
2023-04-04,66,Cash,Shock,0.00035,0.0,0.0,0.0005,0.0
2023-04-05,67,Stock_1,Shock,-0.029450561555276564,-0.02393358303760139,0.04432576769767904,0.02952644474725843,0.613194155086255
2023-04-05,67,Stock_2,Shock,-0.06602292650883743,-0.04942407458629039,0.08771637617161397,0.03145148951220636,-0.012419152324290056
2023-04-05,67,Stock_3,Shock,-0.07803781084207906,-0.04666092831198171,0.0736689417618814,0.04605194621007238,-0.23338610498975898
2023-04-05,67,Stock_4,Shock,-0.018883528077839256,-0.05576866801166261,0.071540516413387,0.03605467900625091,0.45386924718953464
2023-04-05,67,Stock_5,Shock,-0.10048694886377071,-0.07592377935299531,0.10822296885990115,0.03595585674847967,-0.1437439971275344
2023-04-05,67,Cash,Shock,0.00035,0.0,0.0,0.0005,0.0
2023-04-06,68,Stock_1,Shock,0.02960186513122243,-0.01792113644109166,0.030171796192113146,0.045044865775755345,0.5829872348564086
2023-04-06,68,Stock_2,Shock,0.0028916140781919154,-0.04172306573015074,0.06821348093040969,0.04181298676935494,0.16471992804592916
2023-04-06,68,Stock_3,Shock,0.045475676358940086,-0.05969666733145579,0.08061427536084308,0.04072540211561544,-0.25847639294617664
2023-04-06,68,Stock_4,Shock,0.030164543282360623,0.003130607497465906,0.021563026390700908,0.05061112992742991,0.44663007027686485
2023-04-06,68,Stock_5,Shock,0.06783129677647493,-0.08302522360104334,0.10001163643423608,0.029270740971607728,-0.08380211426314196
2023-04-06,68,Cash,Shock,0.00035,0.0,0.0,0.0005,0.0
2023-04-07,69,Stock_1,Shock,0.001730188257984041,0.019462137459841586,-0.025858703694614182,0.03348543032950098,0.5051596038383764
2023-04-07,69,Stock_2,Shock,-0.012165001954145514,-0.001470007619633326,0.0012489855113787546,0.01861114137723025,-0.014154817840996647
2023-04-07,69,Stock_3,Shock,-0.0374244730560744,0.034226542285936884,-0.04157109751232242,0.03605960505806072,-0.3117146413420445
2023-04-07,69,Stock_4,Shock,-0.002171905223269522,0.023852942445632304,-0.03886212292716329,0.023621896364671022,0.36472638053373435
2023-04-07,69,Stock_5,Shock,-0.03893129362935049,0.04173556732310102,-0.08324933317791337,0.03684447127318937,-0.2159647502530268
2023-04-07,69,Cash,Shock,0.00035,0.0,0.0,0.0005,0.0
2023-04-10,70,Stock_1,Shock,0.008804770230906405,-0.002601643031644884,0.0012498480633998292,0.03789165283738872,0.7097975239422815
2023-04-10,70,Stock_2,Shock,0.03679279324683363,-0.0016638073930407352,0.012288762506089115,0.04173211825899934,0.14307987761165478
2023-04-10,70,Stock_3,Shock,0.036370739967561,-0.028473333292986187,0.030786840038430387,0.03371981552448905,-0.20279123529402687
2023-04-10,70,Stock_4,Shock,0.037121044990062996,-0.00043037170793559917,0.009971485842644293,0.03341425362532259,0.2565402646891794
2023-04-10,70,Stock_5,Shock,-0.020482616496377816,-0.03618523785897254,0.0318860047364238,0.04111953388909963,-0.10635903371270691
2023-04-10,70,Cash,Shock,0.00035,0.0,0.0,0.0005,0.0
2023-04-11,71,Stock_1,Shock,-0.01285663278235203,0.0048213332183193475,-0.008194284399593774,0.02111913038393745,0.625172410943161
2023-04-11,71,Stock_2,Shock,0.024359016290344513,0.020267838436150362,-0.04173067119401974,0.03283999821380413,0.24630876285161601
2023-04-11,71,Stock_3,Shock,0.019508159981890594,0.02398317262803567,-0.04054274548662281,0.03685810950871761,-0.1611431799453893
2023-04-11,71,Stock_4,Shock,0.010904335975933554,0.025551248225993452,-0.0408731999778149,0.030323134216580463,0.48708922954069134
2023-04-11,71,Stock_5,Shock,0.04733258430319457,-0.026279085022190334,0.012549286831403243,0.024345941968931403,-0.07806818125178973
2023-04-11,71,Cash,Shock,0.00035,0.0,0.0,0.0005,0.0
2023-04-12,72,Stock_1,Shock,-0.0074030031757633084,-0.0011157863536908445,0.01961683256081657,0.038002205886829454,0.554291062068848
2023-04-12,72,Stock_2,Shock,0.009843959624886003,0.023154306522885165,-0.022724609099098923,0.038889365397333335,0.13560446519974995
2023-04-12,72,Stock_3,Shock,0.00018427053972175193,0.011006042609268839,-0.024975824781379552,0.041450936273921296,-0.27175696310197306
2023-04-12,72,Stock_4,Shock,0.014622221022445855,0.003540364561863695,-0.007594247229631898,0.037048306475945855,0.3244270379624403
2023-04-12,72,Stock_5,Shock,-0.005224459384207923,0.015353569987572096,-0.036932456099345416,0.04159394658235798,-0.06489921847787761
2023-04-12,72,Cash,Shock,0.00035,0.0,0.0,0.0005,0.0
2023-04-13,73,Stock_1,Shock,-0.02637228943588835,-0.005536506312458837,0.0068278923348218876,0.03891236699542489,0.726535750475998
2023-04-13,73,Stock_2,Shock,-0.06900058859835682,0.012288621591591987,-0.02072807031293477,0.04756598320001397,0.14730857091829613
2023-04-13,73,Stock_3,Shock,-0.04207725002248133,-0.0016221892594401428,-0.01313163661198157,0.03927666830662308,-0.05265728145274981
